,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Fold
8524,6.99,9.99,30.0,4.9219,1342.0,No,No,Flat
8525,67.82,67.82,0.0,,,Yes,No,Flat
8526,6.99,6.99,0.0,4.9037,11028.0,No,No,Flat
8527,16.72,20.9,20.0,4.9789,4360.0,Yes,No,Flat
8528,7.0,7.0,0.0,4.992,678.0,Yes,No,Flat
8529,4.99,4.99,0.0,5.0,2.0,No,No,Flat
8530,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
8531,8.16,9.6,15.0,4.9635,167.0,No,No,Flat
8532,29.92,37.4,20.0,4.9789,4360.0,Yes,No,Flat
8533,36.64,45.8,20.0,4.9789,4360.0,Yes,No,Flat
8534,21.12,26.4,20.0,4.9789,4360.0,Yes,No,Flat
8535,16.72,20.9,20.0,4.9789,4360.0,Yes,No,Flat
8536,21.12,26.4,20.0,4.9789,4360.0,Yes,No,Flat
8537,29.92,37.4,20.0,4.9789,4360.0,Yes,No,Flat
8538,16.72,20.9,20.0,4.9789,4360.0,Yes,No,Flat
8539,21.12,26.4,20.0,4.9789,4360.0,Yes,No,Flat
8540,2.3,2.3,0.0,4.7018,204.0,No,No,Flat
8541,6.0,6.0,0.0,5.0,199.0,No,No,Flat
8542,16.0,16.0,0.0,,,No,No,Flat
8543,6.0,6.0,0.0,5.0,199.0,No,No,Flat
8544,21.5,21.5,0.0,4.8571,132.0,No,No,Flat
8545,10.0,10.0,0.0,4.9823,5814.0,No,No,Flat
8546,9.95,9.95,0.0,4.9945,501.0,No,No,Flat
8547,16.2,23.14,30.0,4.9717,2089.0,No,No,Flat
8548,17.0,17.0,0.0,5.0,947.0,Yes,No,Flat
8549,0.34,0.34,0.0,4.9386,307.0,Yes,No,Flat
8550,22.0,22.0,0.0,4.9609,1620.0,No,No,Flat
8551,12.0,12.0,0.0,4.975,166.0,Yes,No,Flat
8552,10.0,10.0,0.0,5.0,845.0,Yes,No,Flat
8553,9.0,9.0,0.0,4.8571,132.0,No,No,Flat
8554,15.96,15.96,0.0,5.0,152.0,Yes,No,Flat
8555,4.39,4.39,0.0,4.9773,242.0,No,No,Flat
8556,12.0,12.0,0.0,5.0,21.0,No,No,Flat
8557,12.17,17.39,30.0,4.9286,155.0,No,No,Flat
8558,1.49,1.49,0.0,4.9553,1961.0,Yes,No,Flat
8559,10.77,10.77,0.0,5.0,96.0,No,No,Flat
8560,11.17,11.17,0.0,4.8585,1259.0,No,No,Flat
8561,11.5,11.5,0.0,5.0,555.0,Yes,No,Flat
8562,22.34,22.34,0.0,5.0,96.0,No,No,Flat
8563,10.77,10.77,0.0,5.0,96.0,No,No,Flat
8564,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
8565,22.34,22.34,0.0,5.0,96.0,No,No,Flat
8566,10.0,10.0,0.0,4.92,548.0,No,No,Flat
8567,9.0,9.0,0.0,4.6977,128.0,No,No,Flat
8568,16.99,16.99,0.0,4.8975,4474.0,No,No,Flat
8569,7.99,7.99,0.0,4.9512,49.0,Yes,No,Flat
8570,11.0,11.0,0.0,4.7778,11.0,No,No,Flat
8571,5.99,9.99,40.0,4.9761,3334.0,No,No,Flat
8572,10.0,10.0,0.0,4.7778,11.0,No,No,Flat
8573,7.99,7.99,0.0,4.9512,49.0,Yes,No,Flat
8574,5.25,5.25,0.0,4.7321,295.0,Yes,No,Flat
8575,2.7,3.0,10.0,5.0,97.0,Yes,No,Flat
8576,16.99,16.99,0.0,4.8975,4474.0,No,No,Flat
8577,69.61,69.61,0.0,5.0,20.0,No,No,Flat
8578,9.59,15.99,40.0,4.8958,1198.0,No,No,Flat
8579,10.0,10.0,0.0,5.0,466.0,No,No,Flat
8580,7.99,7.99,0.0,4.9512,49.0,Yes,No,Flat
8581,1.12,2.25,50.0,4.75,49.0,Yes,No,Flat
8582,6.75,6.75,0.0,4.7647,675.0,Yes,No,Flat
8583,10.0,10.0,0.0,4.9823,5814.0,No,No,Flat
8584,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8585,12.5,12.5,0.0,4.9111,128.0,No,No,Flat
8586,30.0,30.0,0.0,4.8872,10195.0,No,No,Flat
8587,6.99,9.99,30.0,4.869,378.0,No,No,Flat
8588,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8589,8.45,10.56,20.0,4.8243,201.0,No,No,Flat
8590,6.0,6.0,0.0,4.96,42.0,No,No,Flat
8591,8.78,8.78,0.0,4.8585,1259.0,No,No,Flat
8592,6.0,6.0,0.0,4.96,42.0,No,No,Flat
8593,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8594,65.0,65.0,0.0,4.906000000000001,775.0,No,No,Flat
8595,12.5,12.5,0.0,4.9111,128.0,No,No,Flat
8596,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8597,13.56,13.56,0.0,4.8209,2154.0,No,No,Flat
8598,10.2,17.0,40.0,4.9582,7211.0,No,No,Flat
8599,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8600,14.99,14.99,0.0,4.947,1980.0,Yes,No,Flat
8601,19.85,39.7,50.0,5.0,22.0,Yes,No,Flat
8602,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8603,10.2,17.0,40.0,4.9582,7211.0,No,No,Flat
8604,4.42,5.2,15.0,4.6923,16.0,No,No,Flat
8605,5.94,6.99,15.0,4.8951,3752.0,No,No,Flat
8606,5.94,6.99,15.0,4.8951,3752.0,No,No,Flat
8607,7.99,7.99,0.0,4.9512,49.0,Yes,No,Flat
8608,11.04,12.99,15.0,4.8951,3752.0,No,No,Flat
8609,9.99,9.99,0.0,4.8975,4474.0,No,No,Flat
8610,9.99,9.99,0.0,4.8975,4474.0,No,No,Flat
8611,7.94,7.94,0.0,5.0,84.0,Yes,No,Flat
8612,13.8,23.0,40.0,4.9565,942.0,No,No,Flat
8613,7.99,7.99,0.0,4.9512,49.0,Yes,No,Flat
8614,1.84,1.84,0.0,4.9952,1950.0,No,No,Flat
8615,7.0,10.0,30.0,4.9505,4588.0,No,No,Flat
8616,85.0,85.0,0.0,4.9574,6270.0,Yes,No,Flat
8617,1.5,1.5,0.0,4.4545,11.0,No,No,Flat
8618,14.95,14.95,0.0,4.8428,623.0,Yes,No,Flat
8619,8.99,8.99,0.0,5.0,13.0,No,No,Flat
8620,10.99,10.99,0.0,5.0,51.0,No,No,Flat
8621,1.0,1.0,0.0,4.9231,1578.0,Yes,No,Flat
8622,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8623,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8624,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8625,50.0,50.0,0.0,4.9609,1620.0,No,No,Flat
8626,24.89,24.89,0.0,5.0,32.0,Yes,No,Flat
8627,61.99,61.99,0.0,5.0,481.0,Yes,No,Flat
8628,6.68,6.68,0.0,5.0,27.0,No,No,Flat
8629,8.25,11.0,25.0,4.8511,1557.0,No,No,Flat
8630,5.02,5.02,0.0,4.9008,4825.0,No,No,Flat
8631,9.99,9.99,0.0,5.0,4.0,No,No,Flat
8632,1.75,1.75,0.0,4.9574,6270.0,Yes,No,Flat
8633,7.2,9.0,20.0,4.9796,3891.0,No,No,Flat
8634,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8635,3.6,6.0,40.0,4.9582,7211.0,No,No,Flat
8636,5.85,6.5,10.0,4.954,953.0,Yes,No,Flat
8637,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8638,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8639,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8640,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8641,5.5,5.5,0.0,5.0,58.0,No,No,Flat
8642,6.3,7.0,10.0,4.8972,132.0,No,No,Flat
8643,15.0,15.0,0.0,4.9529,796.0,Yes,No,Flat
8644,0.56,0.75,25.0,4.7368,81.0,No,No,Flat
8645,9.99,9.99,0.0,5.0,51.0,No,No,Flat
8646,25.0,25.0,0.0,4.9706,580.0,Yes,No,Flat
8647,7.96,9.95,20.0,4.9579,196.0,No,No,Flat
8648,22.34,22.34,0.0,5.0,96.0,No,No,Flat
8649,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
8650,5.4,9.0,40.0,4.9582,7211.0,No,No,Flat
8651,3.59,5.99,40.0,4.9582,7211.0,No,No,Flat
8652,10.2,17.0,40.0,4.9582,7211.0,No,No,Flat
8653,6.59,10.99,40.0,4.9582,7211.0,No,No,Flat
8654,22.34,22.34,0.0,5.0,96.0,No,No,Flat
8655,10.2,17.0,40.0,4.9582,7211.0,No,No,Flat
8656,50.0,50.0,0.0,,,Yes,No,Flat
8657,2.69,2.69,0.0,4.9167,32.0,Yes,No,Flat
8658,9.95,9.95,0.0,4.9945,501.0,No,No,Flat
8659,22.34,22.34,0.0,5.0,96.0,No,No,Flat
8660,22.34,22.34,0.0,5.0,96.0,No,No,Flat
8661,11.17,15.96,30.0,4.9717,2089.0,No,No,Flat
8662,4.11,4.11,0.0,4.7273,145.0,No,No,Flat
8663,12.0,12.0,0.0,4.92,4428.0,Yes,No,Flat
8664,4.1,4.1,0.0,4.9103,89.0,No,No,Flat
8665,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
8666,4.1,4.1,0.0,4.9103,89.0,Yes,No,Flat
8667,8.4,14.0,40.0,4.8955,1138.0,No,No,Flat
8668,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8669,2.5,2.5,0.0,4.8085,135.0,Yes,No,Flat
8670,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8671,2.0,2.0,0.0,4.9618,13631.0,No,No,Flat
8672,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8673,0.89,0.89,0.0,5.0,53.0,Yes,No,Flat
8674,9.09,12.99,30.0,4.3333,3.0,No,No,Flat
8675,15.98,15.98,0.0,4.9846,1151.0,Yes,No,Flat
8676,9.0,12.0,25.0,4.9607,6161.0,No,No,Flat
8677,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8678,1.5,1.5,0.0,4.9286,1101.0,Yes,No,Flat
8679,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8680,25.0,25.0,0.0,4.9619,1228.0,Yes,No,Flat
8681,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8682,12.0,12.0,0.0,5.0,411.0,Yes,No,Flat
8683,10.0,10.0,0.0,5.0,411.0,Yes,No,Flat
8684,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
8685,12.0,12.0,0.0,5.0,411.0,Yes,No,Flat
8686,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8687,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8688,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8689,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8690,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8691,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8692,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8693,14.95,14.95,0.0,4.8428,623.0,Yes,No,Flat
8694,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8695,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8696,7.99,9.99,20.0,4.9425,857.0,No,No,Flat
8697,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8698,0.89,0.99,10.0,4.9701,2100.0,No,No,Flat
8699,14.0,14.0,0.0,4.9619,1228.0,Yes,No,Flat
8700,48.0,48.0,0.0,4.8925,4826.0,Yes,No,Flat
8701,14.4,16.0,10.0,5.0,7.0,Yes,No,Flat
8702,7.64,8.99,15.0,4.8951,3752.0,No,No,Flat
8703,7.49,9.99,25.0,4.9218,2828.0,No,No,Flat
8704,15.0,15.0,0.0,4.9753,1921.0,Yes,No,Flat
8705,2.0,2.0,0.0,4.9618,13631.0,Yes,No,Flat
8706,23.0,23.0,0.0,4.9753,1921.0,Yes,No,Flat
8707,7.18,8.98,20.0,4.8042,2096.0,No,No,Flat
8708,127.65,127.65,0.0,4.9444,509.0,No,No,Flat
8709,7.99,9.99,20.0,5.0,113.0,No,No,Flat
8710,10.0,10.0,0.0,4.9823,5814.0,No,No,Flat
8711,9.54,9.54,0.0,5.0,1.0,No,No,Flat
8712,2.58,2.58,0.0,5.0,11.0,No,No,Flat
8713,12.99,12.99,0.0,4.9574,208.0,Yes,No,Flat
8714,10.0,10.0,0.0,4.9301,834.0,No,No,Flat
8715,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
8716,8.0,8.0,0.0,4.9167,121.0,No,No,Flat
8717,23.48,33.54,30.0,4.9527,1151.0,No,No,Flat
8718,5.25,5.25,0.0,4.7321,295.0,Yes,No,Flat
8719,1.44,1.44,0.0,5.0,60.0,No,No,Flat
8720,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8721,5.75,5.75,0.0,4.7321,295.0,Yes,No,Flat
8722,7.22,8.5,15.0,4.9727,2955.0,No,No,Flat
8723,8.77,9.75,10.0,5.0,28.0,No,No,Flat
8724,1.0,1.0,0.0,4.9683,2141.0,No,No,Flat
8725,1.0,1.0,0.0,4.9683,2141.0,No,No,Flat
8726,10.19,11.99,15.0,4.9492,1288.0,No,No,Flat
8727,9.99,9.99,0.0,4.9279,4173.0,No,No,Flat
8728,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
8729,7.0,10.0,30.0,4.9505,4588.0,No,No,Flat
8730,6.0,6.0,0.0,,,Yes,No,Flat
8731,6.0,6.0,0.0,,,Yes,No,Flat
8732,4.98,4.98,0.0,5.0,1.0,No,No,Flat
8733,3.91,5.58,30.0,4.9717,2089.0,No,No,Flat
8734,3.9,7.8,50.0,4.8759,5790.0,No,No,Flat
8735,2.9,5.8,50.0,4.8759,5790.0,No,No,Flat
8736,4.0,4.0,0.0,4.9659,1293.0,Yes,No,Flat
8737,8.38,11.97,30.0,4.9717,2089.0,No,No,Flat
8738,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8739,5.95,7.0,15.0,4.9068,377.0,No,No,Flat
8740,248.9,248.9,0.0,,,Yes,No,Flat
8741,4.99,4.99,0.0,5.0,51.0,No,No,Flat
8742,7.99,7.99,0.0,4.9565,467.0,No,No,Flat
8743,13.49,14.99,10.0,4.9924,1545.0,Yes,No,Flat
8744,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
8745,5.0,5.0,0.0,4.8333,212.0,No,No,Flat
8746,2.36,2.36,0.0,5.0,43.0,Yes,No,Flat
8747,18.0,18.0,0.0,4.7529,111.0,No,No,Flat
8748,4.98,4.98,0.0,5.0,1.0,No,No,Flat
8749,4.8,8.0,40.0,4.9,3625.0,No,No,Flat
8750,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8751,11.99,11.99,0.0,5.0,241.0,No,No,Flat
8752,11.97,11.97,0.0,5.0,9.0,No,No,Flat
8753,1.42,1.42,0.0,4.9138,1029.0,No,No,Flat
8754,12.5,12.5,0.0,4.8571,132.0,No,No,Flat
8755,13.56,13.56,0.0,4.9697,165.0,No,No,Flat
8756,0.55,0.55,0.0,4.9936,748.0,No,No,Flat
8757,0.89,0.89,0.0,5.0,53.0,Yes,No,Flat
8758,0.18,0.2,10.0,4.9617,5169.0,No,No,Flat
8759,7.75,7.75,0.0,5.0,54.0,No,No,Flat
8760,7.97,8.86,10.0,5.0,1.0,No,No,Flat
8761,5.59,7.99,30.0,4.8833,1722.0,No,No,Flat
8762,3.52,3.52,0.0,4.957,93.0,No,No,Flat
8763,14.0,14.0,0.0,4.7778,11.0,No,No,Flat
8764,8.38,11.97,30.0,,,Yes,No,Flat
8765,15.0,15.0,0.0,5.0,9.0,Yes,No,Flat
8766,7.99,9.99,20.0,5.0,113.0,No,No,Flat
8767,8.78,8.78,0.0,4.8585,1259.0,No,No,Flat
8768,18.0,18.0,0.0,5.0,171.0,Yes,No,Flat
8769,10.0,10.0,0.0,5.0,1.0,No,No,Flat
8770,9.95,9.95,0.0,4.9945,501.0,No,No,Flat
8771,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8772,1.0,1.0,0.0,5.0,102.0,Yes,No,Flat
8773,5.0,5.0,0.0,4.7759,232.0,No,No,Flat
8774,12.0,12.0,0.0,4.9636,218.0,No,No,Flat
8775,9.96,11.72,15.0,,,No,No,Flat
8776,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8777,23.93,23.93,0.0,4.9333,51.0,Yes,No,Flat
8778,7.16,7.16,0.0,4.9,5528.0,No,No,Flat
8779,20.0,20.0,0.0,5.0,12.0,No,No,Flat
8780,14.99,14.99,0.0,4.9657,3993.0,Yes,No,Flat
8781,12.92,12.92,0.0,5.0,170.0,No,No,Flat
8782,11.18,11.18,0.0,4.9459,98.0,No,No,Flat
8783,21.6,24.0,10.0,4.8621,343.0,No,No,Flat
8784,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
8785,5.98,5.98,0.0,4.8585,1259.0,No,No,Flat
8786,4.3,8.6,50.0,4.8759,5790.0,No,No,Flat
8787,12.5,12.5,0.0,,,Yes,No,Flat
8788,6.99,9.99,30.0,4.9949,242.0,No,No,Flat
8789,0.96,0.96,0.0,4.887,3028.0,Yes,No,Flat
8790,12.5,12.5,0.0,4.2889,151.0,Yes,No,Flat
8791,5.99,5.99,0.0,5.0,51.0,Yes,No,Flat
8792,8.95,8.95,0.0,5.0,352.0,No,No,Flat
8793,3.98,3.98,0.0,5.0,10.0,No,No,Flat
8794,6.83,6.83,0.0,,,Yes,No,Flat
8795,13.17,15.5,15.0,4.8791,465.0,No,No,Flat
8796,16.2,23.14,30.0,4.9717,2089.0,No,No,Flat
8797,6.09,6.09,0.0,,,Yes,No,Flat
8798,61.43,61.43,0.0,4.9884,1062.0,Yes,No,Flat
8799,2.5,2.5,0.0,4.9013,350.0,No,No,Flat
8800,1.29,1.29,0.0,4.8889,4454.0,No,No,Flat
8801,18.0,18.0,0.0,4.8919,3190.0,Yes,No,Flat
8802,59.0,59.0,0.0,4.9753,1921.0,Yes,No,Flat
8803,14.35,14.35,0.0,5.0,170.0,No,No,Flat
8804,11.2,14.0,20.0,4.9796,3891.0,Yes,No,Flat
8805,0.96,0.96,0.0,4.887,3028.0,Yes,No,Flat
8806,15.0,15.0,0.0,4.7667,1767.0,Yes,No,Flat
8807,11.25,11.25,0.0,4.9757,1015.0,No,No,Flat
8808,0.96,0.96,0.0,4.887,3028.0,Yes,No,Flat
8809,22.95,22.95,0.0,4.8889,22.0,No,No,Flat
8810,22.95,22.95,0.0,4.8889,22.0,No,No,Flat
8811,15.0,15.0,0.0,4.9439,107.0,No,No,Flat
8812,8.0,8.0,0.0,5.0,21.0,No,No,Flat
8813,5.99,9.99,40.0,4.9761,3334.0,No,No,Flat
8814,57.41,57.41,0.0,,,No,No,Flat
8815,15.0,15.0,0.0,4.125,12.0,Yes,No,Flat
8816,10.0,10.0,0.0,4.937,939.0,No,No,Flat
8817,0.96,0.96,0.0,4.887,3028.0,Yes,No,Flat
8818,5.6,7.47,25.0,4.973,41.0,Yes,No,Flat
8819,8.49,9.99,15.0,4.9841,203.0,No,No,Flat
8820,8.09,8.99,10.0,4.9595,92.0,No,No,Flat
8821,0.67,0.75,11.0,4.9617,5169.0,No,No,Flat
8822,12.0,12.0,0.0,4.9747,130.0,No,No,Flat
8823,15.0,15.0,0.0,4.8851,1872.0,Yes,No,Flat
8824,15.0,15.0,0.0,5.0,10.0,No,No,Flat
8825,11.0,11.0,0.0,4.9762,67.0,Yes,No,Flat
8826,29.5,29.5,0.0,4.8571,132.0,No,No,Flat
8827,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8828,9.89,10.99,10.0,4.9595,92.0,No,No,Flat
8829,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Flat
8830,25.0,25.0,0.0,4.9243,2363.0,Yes,No,Flat
8831,0.18,0.2,10.0,4.9617,5169.0,No,No,Flat
8832,9.57,11.97,20.0,4.9194,604.0,No,No,Flat
8833,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Flat
8834,20.0,20.0,0.0,4.9243,2363.0,Yes,No,Flat
8835,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Flat
8836,20.0,20.0,0.0,4.9243,2363.0,Yes,No,Flat
8837,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Flat
8838,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Flat
8839,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8840,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8841,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8842,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8843,5.0,5.0,0.0,4.7903,210.0,No,No,Flat
8844,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8845,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8846,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8847,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8848,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8849,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8850,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8851,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8852,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8853,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8854,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8855,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8856,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8857,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8858,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8859,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8860,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8861,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8862,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8863,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8864,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8865,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8866,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8867,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8868,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8869,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8870,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8871,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8872,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8873,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8874,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8875,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8876,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8877,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8878,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8879,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8880,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8881,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8882,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8883,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8884,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8885,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8886,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8887,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8888,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8889,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8890,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8891,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8892,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8893,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8894,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8895,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8896,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8897,12.0,12.0,0.0,4.9243,2363.0,Yes,No,Flat
8898,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8899,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8900,5.0,5.0,0.0,4.7692,84.0,Yes,No,Flat
8901,30.0,60.0,50.0,4.9496,148.0,No,No,Flat
8902,15.98,15.98,0.0,4.9846,1151.0,Yes,No,Flat
8903,12.0,12.0,0.0,4.8571,9.0,No,No,Flat
8904,8.78,8.78,0.0,4.8585,1259.0,No,No,Flat
8905,9.27,12.37,25.0,4.9587,702.0,No,No,Flat
8906,15.0,15.0,0.0,,,No,No,Flat
8907,45.59,45.59,0.0,5.0,6.0,Yes,No,Flat
8908,11.48,11.48,0.0,5.0,46.0,Yes,No,Flat
8909,12.0,12.0,0.0,4.9292,3044.0,No,No,Flat
8910,21.5,21.5,0.0,4.8571,132.0,No,No,Flat
8911,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Flat
8912,8.94,11.18,20.0,4.9527,1151.0,No,No,Flat
8913,17.0,17.0,0.0,5.0,428.0,No,No,Flat
8914,8.99,8.99,0.0,4.9302,4173.0,No,No,Flat
8915,15.0,15.0,0.0,5.0,10.0,No,No,Flat
8916,2.75,2.75,0.0,4.8696,26.0,Yes,No,Flat
8917,5.74,5.74,0.0,5.0,2.0,No,No,Flat
8918,1.54,2.06,25.0,4.7368,81.0,No,No,Flat
8919,9.57,11.97,20.0,4.9194,604.0,No,No,Flat
8920,1.54,2.06,25.0,4.7368,81.0,No,No,Flat
8921,1.54,2.06,25.0,4.7368,81.0,No,No,Flat
8922,1.54,2.06,25.0,4.7368,81.0,No,No,Flat
8923,12.75,17.0,25.0,4.7368,81.0,Yes,No,Flat
8924,1.54,2.06,25.0,4.7368,81.0,No,No,Flat
8925,12.75,17.0,25.0,4.7368,81.0,Yes,No,Flat
8926,12.0,12.0,0.0,4.9292,3044.0,No,No,Flat
8927,0.86,1.15,25.0,4.7368,81.0,No,No,Flat
8928,0.18,0.2,10.0,4.9617,5169.0,No,No,Flat
8929,9.99,9.99,0.0,5.0,74.0,No,No,Flat
8930,0.86,1.15,25.0,4.7368,81.0,No,No,Flat
8931,12.75,17.0,25.0,4.7368,81.0,Yes,No,Flat
8932,10.78,10.78,0.0,,,Yes,No,Flat
8933,0.18,0.2,10.0,4.9701,2100.0,No,No,Flat
8934,7.2,9.0,20.0,4.9796,3891.0,No,No,Flat
8935,8.99,8.99,0.0,5.0,984.0,Yes,No,Flat
8936,2.59,2.59,0.0,4.9074,2617.0,Yes,No,Flat
8937,5.58,9.3,40.0,4.925,6575.0,No,No,Flat
8938,8.38,11.97,30.0,4.9717,2089.0,No,No,Flat
8939,4.29,4.29,0.0,4.9674,760.0,No,No,Flat
8940,10.77,10.77,0.0,4.963,388.0,No,No,Flat
8941,6.46,6.46,0.0,4.963,388.0,No,No,Flat
8942,4.5,5.0,10.0,4.9357,1971.0,No,No,Flat
8943,10.93,10.93,0.0,,,No,No,Flat
8944,25.0,25.0,0.0,4.9357,1971.0,Yes,No,Flat
8945,7.99,7.99,0.0,4.9444,18.0,No,No,Flat
8946,9.44,11.8,20.0,4.8243,201.0,No,No,Flat
8947,8.45,10.56,20.0,4.8243,201.0,No,No,Flat
